 406.93 0.352404  4.77339   1.1243   0.0000   0.0000   1.1243
 407.00 0.352416  4.77925   1.1330   0.0000   0.0000   1.1330
 407.07 0.352428  4.78511   1.1467   0.0000   0.0000   1.1467
 407.14 0.352440  4.79097   1.1611   0.0000   0.0000   1.1611
 407.21 0.352452  4.79683   1.1719   0.0000   0.0000   1.1719
 407.28 0.352463  4.80269   1.1782   0.0000   0.0000   1.1782
 407.34 0.352475  4.80855   1.1815   0.0000   0.0000   1.1815
 407.41 0.352487  4.81441   1.1831   0.0000   0.0000   1.1831
 407.48 0.352499  4.82027   1.1831   0.0000   0.0000   1.1831
 407.55 0.352510  4.82613   1.1808   0.0000   0.0000   1.1808
