 401.19 0.351418  3.87041   1.0906   0.0000   0.0000   1.0906
 401.26 0.351430  3.87475   1.1062   0.0000   0.0000   1.1062
 401.33 0.351442  3.87909   1.1168   0.0000   0.0000   1.1168
 401.40 0.351454  3.88343   1.1216   0.0000   0.0000   1.1216
 401.47 0.351466  3.88777   1.1230   0.0000   0.0000   1.1230
 401.54 0.351478  3.89211   1.1242   0.0000   0.0000   1.1242
 401.61 0.351490  3.89645   1.1267   0.0000   0.0000   1.1267
 401.68 0.351502  3.90080   1.1302   0.0000   0.0000   1.1302
 401.75 0.351514  3.90514   1.1349   0.0000   0.0000   1.1349
 401.82 0.351526  3.90948   1.1417   0.0000   0.0000   1.1417
 401.89 0.351538  3.91382   1.1490   0.0000   0.0000   1.1490
 401.95 0.351550  3.91816   1.1527   0.0000   0.0000   1.1527
 402.02 0.351562  3.92250   1.1515   0.0000   0.0000   1.1515
 402.09 0.351573  3.92684   1.1488   0.0000   0.0000   1.1488
 402.16 0.351585  3.93118   1.1495   0.0000   0.0000   1.1495
 402.23 0.351597  3.93553   1.1551   0.0000   0.0000   1.1551
 402.30 0.351609  3.93987   1.1630   0.0000   0.0000   1.1630
 402.37 0.351621  3.94421   1.1683   0.0000   0.0000   1.1683
 402.44 0.351633  3.94855   1.1691   0.0000   0.0000   1.1691
 402.51 0.351645  3.95289   1.1677   0.0000   0.0000   1.1677
 402.58 0.351657  3.95723   1.1689   0.0000   0.0000   1.1689
 402.65 0.351669  3.96157   1.1740   0.0000   0.0000   1.1740
 402.71 0.351681  3.96592   1.1806   0.0000   0.0000   1.1806
 402.78 0.351693  3.97026   1.1851   0.0000   0.0000   1.1851
 402.85 0.351705  3.97460   1.1852   0.0000   0.0000   1.1852
 402.92 0.351717  3.97894   1.1820   0.0000   0.0000   1.1820
 402.99 0.351729  3.98328   1.1802   0.0000   0.0000   1.1802
 403.06 0.351740  3.98762   1.1843   0.0000   0.0000   1.1843
 403.13 0.351752  3.99196   1.1933   0.0000   0.0000   1.1933
 403.20 0.351764  3.99630   1.2023   0.0000   0.0000   1.2023
 403.27 0.351776  4.00065   1.2088   0.0000   0.0000   1.2088
 403.34 0.351788  4.00499   1.2139   0.0000   0.0000   1.2139
 403.41 0.351800  4.00933   1.2197   0.0000   0.0000   1.2197
 403.47 0.351812  4.01367   1.2262   0.0000   0.0000   1.2262
 403.54 0.351824  4.01801   1.2321   0.0000   0.0000   1.2321
 403.61 0.351836  4.02235   1.2363   0.0000   0.0000   1.2363
 403.68 0.351848  4.02669   1.2389   0.0000   0.0000   1.2389
 403.75 0.351860  4.03103   1.2408   0.0000   0.0000   1.2408
 403.82 0.351871  4.03538   1.2423   0.0000   0.0000   1.2423
 403.89 0.351883  4.03972   1.2438   0.0000   0.0000   1.2438
 403.96 0.351895  4.04406   1.2453   0.0000   0.0000   1.2453
 404.03 0.351907  4.04840   1.2467   0.0000   0.0000   1.2467
 404.10 0.351919  4.05274   1.2477   0.0000   0.0000   1.2477
 404.17 0.351931  4.05708   1.2471   0.0000   0.0000   1.2471
 404.24 0.351943  4.06142   1.2425   0.0000   0.0000   1.2425
 404.30 0.351955  4.06576   1.2316   0.0000   0.0000   1.2316
 404.37 0.351966  4.07011   1.2148   0.0000   0.0000   1.2148
 404.44 0.351978  4.07445   1.1980   0.0000   0.0000   1.1980
 404.51 0.351990  4.07879   1.1885   0.0000   0.0000   1.1885
 404.58 0.352002  4.08313   1.1898   0.0000   0.0000   1.1898
 404.65 0.352014  4.08747   1.1973   0.0000   0.0000   1.1973
 404.72 0.352026  4.09181   1.2020   0.0000   0.0000   1.2020
 404.79 0.352038  4.09615   1.1990   0.0000   0.0000   1.1990
 404.86 0.352050  4.10050   1.1931   0.0000   0.0000   1.1931
 404.93 0.352061  4.10484   1.1902   0.0000   0.0000   1.1902
 405.00 0.352073  4.10918   1.1873   0.0000   0.0000   1.1873
 405.06 0.352085  4.11352   1.1774   0.0000   0.0000   1.1774
 405.13 0.352097  4.11786   1.1663   0.0000   0.0000   1.1663
 405.20 0.352109  4.12220   1.1695   0.0000   0.0000   1.1695
 405.27 0.352121  4.12654   1.1921   0.0000   0.0000   1.1921
 405.34 0.352132  4.13088   1.2197   0.0000   0.0000   1.2197
 405.41 0.352144  4.13523   1.2344   0.0000   0.0000   1.2344
 405.48 0.352156  4.13957   1.2324   0.0000   0.0000   1.2324
 405.55 0.352168  4.14391   1.2254   0.0000   0.0000   1.2254
 405.62 0.352180  4.14825   1.2267   0.0000   0.0000   1.2267
 405.69 0.352192  4.15259   1.2372   0.0000   0.0000   1.2372
 405.76 0.352204  4.15693   1.2456   0.0000   0.0000   1.2456
 405.82 0.352215  4.16127   1.2409   0.0000   0.0000   1.2409
 405.89 0.352227  4.16561   1.2232   0.0000   0.0000   1.2232
 405.96 0.352239  4.16996   1.2042   0.0000   0.0000   1.2042
 406.03 0.352251  4.17430   1.1968   0.0000   0.0000   1.1968
 406.10 0.352263  4.17864   1.2022   0.0000   0.0000   1.2022
 406.17 0.352274  4.18298   1.2093   0.0000   0.0000   1.2093
 406.24 0.352286  4.18732   1.2088   0.0000   0.0000   1.2088
 406.31 0.352298  4.19166   1.2026   0.0000   0.0000   1.2026
 406.38 0.352310  4.19600   1.1991   0.0000   0.0000   1.1991
 406.45 0.352322  4.20035   1.2005   0.0000   0.0000   1.2005
 406.52 0.352334  4.20469   1.2023   0.0000   0.0000   1.2023
 406.58 0.352345  4.20903   1.2017   0.0000   0.0000   1.2017
 406.65 0.352357  4.21337   1.2034   0.0000   0.0000   1.2034
 406.72 0.352369  4.21771   1.2117   0.0000   0.0000   1.2117
 406.79 0.352381  4.22205   1.2227   0.0000   0.0000   1.2227
 406.86 0.352393  4.22639   1.2303   0.0000   0.0000   1.2303
 406.93 0.352404  4.23073   1.2366   0.0000   0.0000   1.2366
 407.00 0.352416  4.23508   1.2488   0.0000   0.0000   1.2488
 407.07 0.352428  4.23942   1.2687   0.0000   0.0000   1.2687
 407.14 0.352440  4.24376   1.2897   0.0000   0.0000   1.2897
 407.21 0.352452  4.24810   1.3053   0.0000   0.0000   1.3053
 407.28 0.352463  4.25244   1.3141   0.0000   0.0000   1.3141
 407.34 0.352475  4.25678   1.3181   0.0000   0.0000   1.3181
 407.41 0.352487  4.26112   1.3196   0.0000   0.0000   1.3196
 407.48 0.352499  4.26546   1.3186   0.0000   0.0000   1.3186
 407.55 0.352510  4.26981   1.3141   0.0000   0.0000   1.3141
